"data","PressaoMED"
2007-09-26,932.523895087597
2007-09-27,929.546025812193
2007-09-28,928.905921779989
2007-09-29,932.26865322072
2007-09-30,932.414671587199
2007-10-01,931.748957412377
2007-10-02,931.224759938156
2007-10-03,929.034877155901
2007-10-04,926.985753284348
2007-10-05,925.389546109403
2007-10-06,924.535031507765
2007-10-07,925.599653350537
2007-10-08,928.413309982493
2007-10-09,927.752247856737
2007-10-10,925.260670107519
2007-10-11,923.810055784605
2007-10-12,920.778014268409
2007-10-13,921.692813745335
2007-10-14,926.837358654968
2007-10-15,927.198827264264
2007-10-16,924.216211191475
2007-10-17,923.963533930342
2007-10-18,925.18122130112
2007-10-19,924.774441827242
2007-10-20,923.228779939159
2007-10-21,923.343313085652
2007-10-22,927.340361596192
2007-10-23,930.276328230044
2007-10-24,929.895837065787
2007-10-25,925.939124064019
2007-10-26,923.551979031434
2007-10-27,922.78661566601
2007-10-28,922.618206033292
2007-10-29,922.828367377754
2007-10-30,922.702343515189
2007-10-31,919.873659155834
2007-11-01,918.212155703313
2007-11-02,919.459596544836
2007-11-03,919.502748937494
2007-11-04,922.103332475572
2007-11-05,925.794395589233
2007-11-06,926.049677445044
2007-11-07,925.538319331535
2007-11-08,922.813203023259
2007-11-09,919.047713471807
2007-11-10,916.747937309802
2007-11-11,920.254217338468
2007-11-12,926.426946742612
2007-11-13,925.450607953013
2007-11-14,923.082944336538
2007-11-15,926.966373217123
2007-11-16,931.133960563602
2007-11-17,929.805613098909
2007-11-18,924.926607553694
2007-11-19,921.472598518851
2007-11-20,924.34057891247
2007-11-21,928.593060858577
2007-11-22,928.08480045419
2007-11-23,924.592734457622
2007-11-24,921.017833855892
2007-11-25,920.832078409756
2007-11-26,921.311874085742
2007-11-27,922.303410732081
2007-11-28,922.960914346058
2007-11-29,923.713779448829
2007-11-30,924.44851294003
2007-12-01,924.810590112054
2007-12-02,924.788561014917
2007-12-03,923.681883548729
2007-12-04,922.200490436062
2007-12-05,922.476769617199
2007-12-06,919.894404589655
2007-12-07,920.916189772135
2007-12-08,921.187956253857
2007-12-09,922.360684036163
2007-12-10,923.39490131896
2007-12-11,922.849609520724
2007-12-12,924.156255505225
2007-12-13,925.691934796534
2007-12-14,924.04360441339
2007-12-15,921.738396056481
2007-12-16,921.601468844536
2007-12-17,923.922713594776
2007-12-18,923.607803352462
2007-12-19,920.175067400822
2007-12-20,920.537327973873
2007-12-21,921.810635089727
2007-12-22,923.241434512846
2007-12-23,924.438918794088
2007-12-24,925.109552018793
2007-12-25,924.167445408816
2007-12-26,924.641929299438
2007-12-27,923.795516509256
2007-12-28,923.948776140187
2007-12-29,923.467337320451
2007-12-30,922.318324712724
2007-12-31,922.655910160702
2008-01-01,923.950122805543
2008-01-02,924.655244001611
2008-01-03,925.414738173628
2008-01-04,925.298368159317
2008-01-05,923.260493509254
2008-01-06,922.901585381042
2008-01-07,923.044076545944
2008-01-08,921.879069607537
2008-01-09,920.898901531204
2008-01-10,920.315275669588
2008-01-11,921.210382499997
2008-01-12,923.359262831665
2008-01-13,924.891997976222
2008-01-14,925.426189788472
2008-01-15,924.23718120127
2008-01-16,921.877245023153
2008-01-17,921.319890851414
2008-01-18,921.849007951582
2008-01-19,920.533806697364
2008-01-20,922.253335735985
2008-01-21,924.979450551029
2008-01-22,926.55996672868
2008-01-23,927.409576732579
2008-01-24,927.485061038922
2008-01-25,926.347351181061
2008-01-26,925.920487985606
2008-01-27,926.277201498201
2008-01-28,925.540845427112
2008-01-29,922.129299648827
2008-01-30,917.935078027847
2008-01-31,916.276768569307
2008-02-01,917.353221067972
2008-02-02,918.539635374093
2008-02-03,920.996161102782
2008-02-04,925.422432623031
2008-02-05,926.264870930645
2008-02-06,926.846723613649
2008-02-07,925.906787090751
2008-02-08,925.222711897672
2008-02-09,922.966725042054
2008-02-10,922.373432326031
2008-02-11,923.115812557782
2008-02-12,923.65803102378
2008-02-13,924.181601285696
2008-02-14,925.107632800525
2008-02-15,925.247890971854
2008-02-16,923.930396574567
2008-02-17,924.846441644606
2008-02-18,926.114015515316
2008-02-19,926.185996087041
2008-02-20,922.543440719483
2008-02-21,921.536155954992
2008-02-22,923.787466763518
2008-02-23,925.131395198443
2008-02-24,924.440531442569
2008-02-25,923.592806921934
2008-02-26,923.893642032948
2008-02-27,924.751225648846
2008-02-28,923.597140861051
2008-02-29,920.074211951093
2008-03-01,916.432804325253
2008-03-02,917.814560336878
2008-03-03,920.393978583444
2008-03-04,921.460604881362
2008-03-05,921.397312511755
2008-03-06,922.027220684169
2008-03-07,923.952317701694
2008-03-08,925.65185051932
2008-03-09,926.141406773115
2008-03-10,924.260003062096
2008-03-11,922.621780550978
2008-03-12,922.629994789298
2008-03-13,922.530295800013
2008-03-14,924.26444187481
2008-03-15,925.991050182873
2008-03-16,927.671050623023
2008-03-17,928.209545761908
2008-03-18,927.537130874844
2008-03-19,927.235387779618
2008-03-20,926.923054724792
2008-03-21,925.665236491743
2008-03-22,924.535500649181
2008-03-23,924.606132026313
2008-03-24,925.833841196196
2008-03-25,927.474388362237
2008-03-26,925.970073194207
2008-03-27,922.83899229059
2008-03-28,922.482531937174
2008-03-29,924.646337900193
2008-03-30,926.607408044158
2008-03-31,925.33401726074
2008-04-01,923.077478553286
2008-04-02,922.032576122607
2008-04-03,921.564155641085
2008-04-04,923.360173860071
2008-04-05,924.378560754817
2008-04-06,923.663708947918
2008-04-07,923.319125171619
2008-04-08,925.863852973474
2008-04-09,925.900035184941
2008-04-10,923.327850036833
2008-04-11,921.463554995956
2008-04-12,921.157188524306
2008-04-13,920.545386519443
2008-04-14,921.847667312397
2008-04-15,926.805596971052
2008-04-16,927.971693565397
2008-04-17,928.503795377315
2008-04-18,928.248443736687
2008-04-19,926.801255888079
2008-04-20,925.188488351785
2008-04-21,925.417144485724
2008-04-22,924.371085747367
2008-04-23,922.807112351955
2008-04-24,922.144372416966
2008-04-25,922.028352969935
2008-04-26,922.168510787295
2008-04-27,922.922878432046
2008-04-28,922.27941044484
2008-04-29,921.835723660797
2008-04-30,926.686400768067
2008-05-01,928.094135583102
2008-05-02,924.158297526726
2008-05-03,923.266846550646
2008-05-04,925.545197249759
2008-05-05,924.635189269318
2008-05-06,924.643562211808
2008-05-07,926.439941546095
2008-05-08,925.443503094008
2008-05-09,927.054996855062
2008-05-10,929.429085988634
2008-05-11,930.805783394076
2008-05-12,931.325461648307
2008-05-13,930.892190063791
2008-05-14,929.261687518866
2008-05-15,928.243689389369
2008-05-16,928.741350627136
2008-05-17,929.88356481399
2008-05-18,928.429072089494
2008-05-19,927.604385148054
2008-05-20,927.321934555588
2008-05-21,926.017105512211
2008-05-22,926.725381437711
2008-05-23,926.054184441039
2008-05-24,924.493789841295
2008-05-25,923.143722100734
2008-05-26,925.284411265516
2008-05-27,926.214403347392
2008-05-28,924.800608005241
2008-05-29,924.571089037263
2008-05-30,929.911723515339
2008-05-31,933.657605427171
2008-06-01,932.727164935508
2008-06-02,931.212788209977
2008-06-03,927.658695027526
2008-06-04,927.057302615428
2008-06-05,929.013819969942
2008-06-06,929.151386622631
2008-06-07,929.688830672961
2008-06-08,928.520215324657
2008-06-09,925.794732882049
2008-06-10,924.68674404149
2008-06-11,927.838197137403
2008-06-12,928.326673030051
2008-06-13,927.226152081973
2008-06-14,923.672342565081
2008-06-15,925.089270495152
2008-06-16,930.91563334462
2008-06-17,928.779061519546
2008-06-18,926.679660811829
2008-06-19,926.120125266162
2008-06-20,924.227021531838
2008-06-21,923.515002773606
2008-06-22,927.945575796194
2008-06-23,931.221530600971
2008-06-24,932.068828067839
2008-06-25,931.650149244273
2008-06-26,931.077825784773
2008-06-27,931.438688108932
2008-06-28,931.224121980069
2008-06-29,930.04854634587
2008-06-30,929.580342742622
2008-07-01,930.587337489855
2008-07-02,931.347244942882
2008-07-03,930.107691496004
2008-07-04,929.463605054662
2008-07-05,930.524492292915
2008-07-06,930.980712335622
2008-07-07,931.536384737898
2008-07-08,929.838356815392
2008-07-09,931.206305218716
2008-07-10,934.231379480147
2008-07-11,935.996422802731
2008-07-12,933.497459327053
2008-07-13,931.80992658583
2008-07-14,931.957462714705
2008-07-15,933.669220801881
2008-07-16,932.355637678471
2008-07-17,927.98359290953
2008-07-18,927.229749860523
2008-07-19,928.81429049941
2008-07-20,929.67839471403
2008-07-21,928.175877478687
2008-07-22,926.38721308934
2008-07-23,926.553610788638
2008-07-24,927.941618070581
2008-07-25,928.802154018669
2008-07-26,932.043985082682
2008-07-27,930.287897208569
2008-07-28,930.354093076605
2008-07-29,929.095133860172
2008-07-30,925.632300868821
2008-07-31,926.040064138455
2008-08-01,925.239419725227
2008-08-02,921.873431859539
2008-08-03,922.887030651408
2008-08-04,925.6915655719
2008-08-05,927.028705421809
2008-08-06,927.874373231594
2008-08-07,926.193976909002
2008-08-08,928.47947850611
2008-08-09,929.544154882176
2008-08-10,929.812963606599
2008-08-11,927.551353823431
2008-08-12,926.608648596019
2008-08-13,928.726106316995
2008-08-14,929.890280183916
2008-08-15,927.950938414598
2008-08-16,926.096428122877
2008-08-17,926.259542312223
2008-08-18,927.8646157052
2008-08-19,928.749969137764
2008-08-20,927.854638736853
2008-08-21,926.965514715507
2008-08-22,929.09627080611
2008-08-23,931.980427282682
2008-08-24,930.357593534826
2008-08-25,928.347849783954
2008-08-26,927.962325964156
2008-08-27,926.859126670799
2008-08-28,923.782638442283
2008-08-29,925.083188970319
2008-08-30,929.344770241399
2008-08-31,929.625160140011
2008-09-01,927.974437388624
2008-09-02,925.460334934141
2008-09-03,924.595957651424
2008-09-04,925.184493127589
2008-09-05,924.86650388517
2008-09-06,924.538746719435
2008-09-07,928.251238380735
2008-09-08,931.22121299487
2008-09-09,930.359036208953
2008-09-10,928.930389787652
2008-09-11,926.371974392625
2008-09-12,925.838459726906
2008-09-13,926.860958416261
2008-09-14,928.225800796702
2008-09-15,929.223868366471
2008-09-16,930.517401349988
2008-09-17,930.297167916669
2008-09-18,930.548661551259
2008-09-19,930.013760907861
2008-09-20,927.530067542425
2008-09-21,922.666196351951
2008-09-22,924.126554408505
2008-09-23,926.55165071373
2008-09-24,929.642842646294
2008-09-25,929.463294863506
2008-09-26,926.308314245488
2008-09-27,925.461075251033
2008-09-28,927.956058301853
2008-09-29,928.50092851754
2008-09-30,926.28012218466
2008-10-01,923.113264095709
2008-10-02,921.757102926294
2008-10-03,924.446720325239
2008-10-04,922.839078015762
2008-10-05,924.109314161405
2008-10-06,929.547145251237
2008-10-07,931.76247162703
2008-10-08,934.38325571152
2008-10-09,932.704369073655
2008-10-10,929.531882395954
2008-10-11,927.517331070474
2008-10-12,926.903718371194
2008-10-13,926.12878737598
2008-10-14,924.978541157488
2008-10-15,925.898571996945
2008-10-16,927.092024139805
2008-10-17,926.346673697335
2008-10-18,924.598148122382
2008-10-19,928.485918987533
2008-10-20,930.073219966067
2008-10-21,928.446554156706
2008-10-22,927.385719396359
2008-10-23,926.177394586682
2008-10-24,926.458163924087
2008-10-25,925.899359698273
2008-10-26,923.265031328825
2008-10-27,923.478653676975
2008-10-28,925.499283130346
2008-10-29,923.296426336231
2008-10-30,924.150753019991
2008-10-31,927.591114263944
2008-11-01,926.472870000163
2008-11-02,924.175855656571
2008-11-03,924.890820510839
2008-11-04,924.631741208455
2008-11-05,922.838608296615
2008-11-06,920.409044207726
2008-11-07,921.066406016143
2008-11-08,922.667493207515
2008-11-09,923.119181546815
2008-11-10,923.342777170282
2008-11-11,924.121467392991
2008-11-12,921.026586319391
2008-11-13,919.572152155635
2008-11-14,918.895882926676
2008-11-15,919.884241933801
2008-11-16,922.930573491399
2008-11-17,924.986837202413
2008-11-18,925.414648156587
2008-11-19,926.438658483841
2008-11-20,927.138099525399
2008-11-21,928.042187133308
2008-11-22,927.661725379965
2008-11-23,926.755721839074
2008-11-24,926.010961866375
2008-11-25,926.523568368879
2008-11-26,926.560934294104
2008-11-27,926.739155068807
2008-11-28,925.354495412099
2008-11-29,924.439479528526
2008-11-30,923.630259853337
2008-12-01,921.297742481309
2008-12-02,918.412929112095
2008-12-03,917.337783623714
2008-12-04,922.493058461991
2008-12-05,926.412987604551
2008-12-06,927.359320773033
2008-12-07,928.261652895874
2008-12-08,927.054169962513
2008-12-09,924.584555613057
2008-12-10,921.40423544961
2008-12-11,921.841852049554
2008-12-12,924.779719140994
2008-12-13,925.195575489468
2008-12-14,923.29456873234
2008-12-15,919.539818949834
2008-12-16,917.515608372655
2008-12-17,919.706027827439
2008-12-18,923.771330595059
2008-12-19,924.149968117877
2008-12-20,923.206661500481
2008-12-21,923.414540765963
2008-12-22,924.329426959091
2008-12-23,923.79740922137
2008-12-24,919.857239654566
2008-12-25,918.128534589504
2008-12-26,920.50966332578
2008-12-27,922.052841208711
2008-12-28,922.194141105476
2008-12-29,922.288598746384
2008-12-30,924.36322688593
2008-12-31,923.65689397174
2009-01-01,922.45115720699
2009-01-02,920.295405927081
2009-01-03,916.008245293074
2009-01-04,919.934553592656
2009-01-05,922.928086238182
2009-01-06,924.042905736963
2009-01-07,924.086746181366
2009-01-08,924.722811565723
2009-01-09,927.355242309571
2009-01-10,928.360969600488
2009-01-11,926.996441765288
2009-01-12,925.623809177764
2009-01-13,924.786599948425
2009-01-14,923.175832296542
2009-01-15,922.072998372024
2009-01-16,922.560291530278
2009-01-17,921.574469743928
2009-01-18,922.135657097079
2009-01-19,922.200493251386
2009-01-20,921.800331884322
2009-01-21,925.212075413011
2009-01-22,927.695960834873
2009-01-23,927.998256884068
2009-01-24,925.606112081015
2009-01-25,924.444915543116
2009-01-26,924.9839170498
2009-01-27,924.725766506586
2009-01-28,923.021576019801
2009-01-29,922.226085521586
2009-01-30,922.178092593697
2009-01-31,921.164685546613
2009-02-01,923.114014042921
2009-02-02,925.249146129181
2009-02-03,925.467795860528
2009-02-04,924.205648800164
2009-02-05,924.269827989614
2009-02-06,924.318251100456
2009-02-07,923.9616335833
2009-02-08,923.219542529432
2009-02-09,923.433083877022
2009-02-10,924.304536552278
2009-02-11,922.253006726933
2009-02-12,921.537883424585
2009-02-13,921.778989919007
2009-02-14,922.254002592807
2009-02-15,922.973956865061
2009-02-16,923.913197631847
2009-02-17,925.215037099987
2009-02-18,925.730845154183
2009-02-19,926.067230088673
2009-02-20,923.617479358895
2009-02-21,922.454078501176
2009-02-22,923.830553528796
2009-02-23,922.98177278614
2009-02-24,923.726681999343
2009-02-25,925.076246376858
2009-02-26,924.431217053062
2009-02-27,924.106186569741
2009-02-28,924.915609353782
2009-03-01,925.513043716959
2009-03-02,925.391962340684
2009-03-03,924.919170676997
2009-03-04,923.988786840674
2009-03-05,922.221845644177
2009-03-06,922.66020586463
2009-03-07,925.000551293406
2009-03-08,923.869113518039
2009-03-09,923.48214090184
2009-03-10,924.293953670986
2009-03-11,924.015793575098
2009-03-12,921.944894256102
2009-03-13,920.494725360999
2009-03-14,921.224499913931
2009-03-15,923.904324693256
2009-03-16,924.904935935491
2009-03-17,926.246557029624
2009-03-18,927.820740746968
2009-03-19,927.516295831727
2009-03-20,926.772207229923
2009-03-21,924.596315633648
2009-03-22,923.023454919718
2009-03-23,923.015897615147
2009-03-24,923.950729871172
2009-03-25,923.958117872445
2009-03-26,923.667296212333
2009-03-27,923.046403310137
2009-03-28,921.031196956307
2009-03-29,921.267162482429
2009-03-30,921.96911943818
2009-03-31,921.738844492378
2009-04-01,923.390678744573
2009-04-02,925.404487006721
2009-04-03,925.943278621778
2009-04-04,925.03260391395
2009-04-05,924.009374855219
2009-04-06,924.678815425235
2009-04-07,924.470152821955
2009-04-08,923.993172116679
2009-04-09,924.996912912639
2009-04-10,924.092098573944
2009-04-11,925.884597322939
2009-04-12,928.075922285474
2009-04-13,928.319743263313
2009-04-14,927.218218979419
2009-04-15,929.135517332223
2009-04-16,931.324155584056
2009-04-17,930.329882756638
2009-04-18,927.916425575281
2009-04-19,926.337340927118
2009-04-20,928.023353345044
2009-04-21,930.316124034316
2009-04-22,926.810419535538
2009-04-23,923.231176019875
2009-04-24,924.329363917609
2009-04-25,925.46613671476
2009-04-26,926.003754180272
2009-04-27,926.856010278769
2009-04-28,927.118172264844
2009-04-29,926.103024853116
2009-04-30,927.284702101608
2009-05-01,928.501283096156
2009-05-02,928.529320683022
2009-05-03,926.646520010226
2009-05-04,926.099272112311
2009-05-05,925.888634620898
2009-05-06,925.096415062002
2009-05-07,927.241197270713
2009-05-08,927.45826105305
2009-05-09,926.139450963969
2009-05-10,926.253859839014
2009-05-11,925.366279357389
2009-05-12,924.896246180168
2009-05-13,923.819762469625
2009-05-14,921.175453613786
2009-05-15,921.55496808837
2009-05-16,926.164196559912
2009-05-17,928.882483703177
2009-05-18,929.792495866607
2009-05-19,929.750094110547
2009-05-20,931.067777725606
2009-05-21,929.939649718032
2009-05-22,930.2239783266
2009-05-23,929.989539038288
2009-05-24,927.3247794805
2009-05-25,924.571486167936
2009-05-26,924.833208273522
2009-05-27,926.337088369
2009-05-28,928.009154614466
2009-05-29,930.489116648446
2009-05-30,926.978488694036
2009-05-31,922.327195364836
2009-06-01,923.17310449533
2009-06-02,926.30107499587
2009-06-03,929.844283871819
2009-06-04,928.696205927222
2009-06-05,927.439445363298
2009-06-06,929.930543644171
2009-06-07,932.116000585979
2009-06-08,930.658859592619
2009-06-09,928.283307593803
2009-06-10,928.28683734517
2009-06-11,929.394107847029
2009-06-12,930.365666593646
2009-06-13,929.883849392808
2009-06-14,929.349314507106
2009-06-15,928.264201336281
2009-06-16,924.434699152237
2009-06-17,924.62986016427
2009-06-18,928.089760147954
2009-06-19,929.027348555636
2009-06-20,929.597913580311
2009-06-21,928.787132369103
2009-06-22,927.075912124359
2009-06-23,926.123862216599
2009-06-24,927.846506867869
2009-06-25,928.128596798887
2009-06-26,931.218043638862
2009-06-27,930.890542735384
2009-06-28,929.605619801524
2009-06-29,927.103085132331
2009-06-30,924.151407361176
2009-07-01,925.170230902788
2009-07-02,926.766948023015
2009-07-03,928.23262755469
2009-07-04,929.583229526314
2009-07-05,931.772518766828
2009-07-06,930.950695818733
2009-07-07,929.167709979028
2009-07-08,928.400359953106
2009-07-09,926.668529705625
2009-07-10,924.121554535824
2009-07-11,920.757599595163
2009-07-12,926.682356872318
2009-07-13,929.710963246588
2009-07-14,931.331017914673
2009-07-15,931.885128007105
2009-07-16,930.064352959766
2009-07-17,930.223667807138
2009-07-18,929.22888444282
2009-07-19,928.562954444082
2009-07-20,928.474855386888
2009-07-21,926.250277487529
2009-07-22,923.918589049549
2009-07-23,924.872054760313
2009-07-24,927.987094652645
2009-07-25,929.150730172731
2009-07-26,929.016384516247
2009-07-27,928.490456515462
2009-07-28,926.45137298871
2009-07-29,926.279385872995
2009-07-30,930.505885992053
2009-07-31,931.043148192894
2009-08-01,928.734652954088
2009-08-02,926.586687653277
2009-08-03,927.848380053256
2009-08-04,930.122114317597
2009-08-05,927.415026683244
2009-08-06,926.895891381581
2009-08-07,929.910132088446
2009-08-08,929.589919084474
2009-08-09,926.78467386851
2009-08-10,926.121551651628
2009-08-11,932.463463616588
2009-08-12,932.623856295872
2009-08-13,931.143435329363
2009-08-14,928.757484309133
2009-08-15,927.387489762425
2009-08-16,927.225425163979
2009-08-17,925.092444829084
2009-08-18,924.285467819449
2009-08-19,921.58896244033
2009-08-20,921.747046101737
2009-08-21,926.665431602646
2009-08-22,928.810184388222
2009-08-23,927.372590230038
2009-08-24,927.307878075532
2009-08-25,930.600117905414
2009-08-26,931.112459319164
2009-08-27,930.97984576967
2009-08-28,930.579628320551
2009-08-29,930.311745730514
2009-08-30,929.3070027442
2009-08-31,926.74741252524
2009-09-01,926.406921216806
2009-09-02,926.243794746249
2009-09-03,924.851238592865
2009-09-04,925.132616080811
2009-09-05,926.55143205838
2009-09-06,925.598395632865
2009-09-07,921.950493876125
2009-09-08,922.654761456842
2009-09-09,927.177030054167
2009-09-10,932.024166164884
2009-09-11,932.718659428365
2009-09-12,928.249821147293
2009-09-13,926.44733461584
2009-09-14,929.116737998926
2009-09-15,929.643475785888
2009-09-16,927.818125236522
2009-09-17,925.955222690566
2009-09-18,923.65469977331
2009-09-19,924.029226295898
2009-09-20,926.039596613017
2009-09-21,926.112620518934
2009-09-22,923.869747539784
2009-09-23,920.400330002191
2009-09-24,926.568681420286
2009-09-25,928.876985263722
2009-09-26,926.286756178501
2009-09-27,923.669423006307
2009-09-28,924.203840425558
2009-09-29,929.363779077488
2009-09-30,931.998408634387
2009-10-01,929.198160817975
2009-10-02,925.924558539718
2009-10-03,928.223247573911
2009-10-04,927.963481533007
2009-10-05,925.052699384003
2009-10-06,925.567594304966
2009-10-07,927.631067743582
2009-10-08,928.160971116862
2009-10-09,928.044788093284
2009-10-10,926.758284014462
2009-10-11,922.5786656769
2009-10-12,920.736081594881
2009-10-13,924.481054936993
2009-10-14,922.354597166213
2009-10-15,922.390632124791
2009-10-16,926.470455408192
2009-10-17,925.680838762445
2009-10-18,922.936048169475
2009-10-19,922.547421937054
2009-10-20,922.123481552328
2009-10-21,923.091512910161
2009-10-22,920.010890583315
2009-10-23,922.113763952094
2009-10-24,920.615691350097
2009-10-25,921.464300622411
2009-10-26,922.463047632412
2009-10-27,925.349285593907
2009-10-28,926.320861163028
2009-10-29,924.574572144134
2009-10-30,922.7087061769
2009-10-31,923.006596687311
2009-11-01,922.698565266481
2009-11-02,922.642360823937
2009-11-03,921.447113065978
2009-11-04,922.16342611881
2009-11-05,923.477138434928
2009-11-06,922.780110395471
2009-11-07,920.712687086707
2009-11-08,920.567322935868
2009-11-09,922.471477066922
2009-11-10,922.749293932151
2009-11-11,921.656258983952
2009-11-12,922.5317784103
2009-11-13,923.404071760861
2009-11-14,922.775772729439
2009-11-15,922.476621219404
2009-11-16,922.914603565935
2009-11-17,924.846699012883
2009-11-18,923.301294432528
2009-11-19,922.13507854355
2009-11-20,924.392765363801
2009-11-21,925.941489193947
2009-11-22,923.240776679171
2009-11-23,921.725798413668
2009-11-24,921.586584093156
2009-11-25,922.534364568161
2009-11-26,923.099117603057
2009-11-27,922.513950637076
2009-11-28,920.279544513248
2009-11-29,919.624746475643
2009-11-30,919.666120661215
2009-12-01,920.402825854701
2009-12-02,920.368734541272
2009-12-03,920.027937462985
2009-12-04,922.615852631288
2009-12-05,923.312264104787
2009-12-06,922.32903312647
2009-12-07,921.647763078797
2009-12-08,922.624291058393
2009-12-09,925.368985720919
2009-12-10,925.928462358099
2009-12-11,924.095649426354
2009-12-12,919.295885740114
2009-12-13,921.575176284152
2009-12-14,925.405176267811
2009-12-15,925.652534768045
2009-12-16,925.318555972888
2009-12-17,924.457312439661
2009-12-18,926.816233441826
2009-12-19,928.05300195608
2009-12-20,926.223645906139
2009-12-21,925.038564798149
2009-12-22,926.058450238538
2009-12-23,926.307893201227
2009-12-24,924.394711859825
2009-12-25,921.589514259946
2009-12-26,919.24263851658
2009-12-27,917.784361219452
2009-12-28,916.970733988422
2009-12-29,916.989670975976
2009-12-30,918.877974432313
2009-12-31,921.359014879268
2010-01-01,922.067901206789
2010-01-02,924.42816716223
2010-01-03,926.098074249161
2010-01-04,925.637450804716
2010-01-05,922.71238040583
2010-01-06,920.546509045455
2010-01-07,921.909924854334
2010-01-08,924.10341420775
2010-01-09,924.289097032636
2010-01-10,923.176341791306
2010-01-11,922.99680836956
2010-01-12,923.027190840796
2010-01-13,923.096259415347
2010-01-14,924.078446202875
2010-01-15,928.227355379959
2010-01-16,928.320457037943
2010-01-17,927.655182947483
2010-01-18,925.886419233655
2010-01-19,924.03226270284
2010-01-20,922.27553698563
2010-01-21,923.057996815535
2010-01-22,924.12416808421
2010-01-23,924.398388040816
2010-01-24,924.085228954482
2010-01-25,924.028792943205
2010-01-26,923.217072126496
2010-01-27,922.473431586731
2010-01-28,922.633088229326
2010-01-29,923.901789313997
2010-01-30,926.544092162039
2010-01-31,926.797509368983
2010-02-01,926.585196375369
2010-02-02,925.788749411373
2010-02-03,924.79414313138
2010-02-04,924.640981337958
2010-02-05,924.168481296954
2010-02-06,923.475502396148
2010-02-07,923.333824156611
2010-02-08,922.098293499996
2010-02-09,920.877545425941
2010-02-10,922.71068556783
2010-02-11,924.193823510496
2010-02-12,926.062448543592
2010-02-13,925.94126422856
2010-02-14,924.854748700292
2010-02-15,923.277462324233
2010-02-16,923.016821854134
2010-02-17,924.791976522347
2010-02-18,927.073415898547
2010-02-19,928.250125705578
2010-02-20,927.57654009091
2010-02-21,925.15186387558
2010-02-22,923.332752717507
2010-02-23,922.32473743143
2010-02-24,923.092217926067
2010-02-25,925.23440956117
2010-02-26,926.343525728457
2010-02-27,926.064099319493
2010-02-28,925.419302919318
2010-03-01,926.295856666155
2010-03-02,925.6559953601
2010-03-03,924.894989650176
2010-03-04,924.850771199639
2010-03-05,923.57745455679
2010-03-06,921.405475877592
2010-03-07,919.798929486316
2010-03-08,920.377653224989
2010-03-09,921.702386558032
2010-03-10,920.526471091782
2010-03-11,919.650369317773
2010-03-12,920.376939263152
2010-03-13,921.907079148931
2010-03-14,923.279316216207
2010-03-15,924.963808181959
2010-03-16,928.793436520071
2010-03-17,929.727832705294
2010-03-18,928.332528186279
2010-03-19,926.79484754068
2010-03-20,923.318625683255
2010-03-21,919.407866166551
2010-03-22,920.320974293135
2010-03-23,924.276076173519
2010-03-24,924.974707819978
2010-03-25,925.994982147827
2010-03-26,926.396179536352
2010-03-27,925.764535466148
2010-03-28,923.984036771892
2010-03-29,923.129703609776
2010-03-30,924.558352136459
2010-03-31,925.521084047915
2010-04-01,925.653489720617
2010-04-02,925.619501944784
2010-04-03,925.03612987785
2010-04-04,923.880323624413
2010-04-05,925.933408249109
2010-04-06,925.237238062988
2010-04-07,925.176299489241
2010-04-08,926.754393346667
2010-04-09,930.024114049159
2010-04-10,930.082175197334
2010-04-11,929.144555636103
2010-04-12,929.2639642094
2010-04-13,930.805644682151
2010-04-14,930.665713048966
2010-04-15,927.63776182637
2010-04-16,926.635197671416
2010-04-17,928.261860330481
2010-04-18,929.511425139543
2010-04-19,927.250765586558
2010-04-20,925.022810712156
2010-04-21,924.115194538338
2010-04-22,923.337949372894
2010-04-23,925.096635060575
2010-04-24,927.601825575785
2010-04-25,926.089922938443
2010-04-26,923.856956268451
2010-04-27,925.743620020755
2010-04-28,928.609060307169
2010-04-29,928.815273476899
2010-04-30,927.54846872349
2010-05-01,927.234585490045
2010-05-02,927.722647465624
2010-05-03,927.031543203975
2010-05-04,924.856521577818
2010-05-05,923.911555219703
2010-05-06,926.242918274444
2010-05-07,926.502164688639
2010-05-08,924.833274151437
2010-05-09,927.242200305998
2010-05-10,927.489810121118
2010-05-11,924.532821728949
2010-05-12,922.487415566083
2010-05-13,926.016225065177
2010-05-14,928.686353034226
2010-05-15,927.32011502301
2010-05-16,926.092682897565
2010-05-17,928.085805688183
2010-05-18,925.552537748827
2010-05-19,923.495778317472
2010-05-20,924.60541376483
2010-05-21,925.258621944301
2010-05-22,924.853088352957
2010-05-23,925.146576146573
2010-05-24,924.654996330869
2010-05-25,925.440507227066
2010-05-26,929.44536139953
2010-05-27,932.085616937062
2010-05-28,930.045660830963
2010-05-29,927.589015698205
2010-05-30,925.209379157538
2010-05-31,928.348840592466
2010-06-01,931.987614810999
2010-06-02,931.198346882683
2010-06-03,932.365282120278
2010-06-04,928.902391379787
2010-06-05,925.324841427616
2010-06-06,928.864912767163
2010-06-07,930.410418331435
2010-06-08,931.759304525282
2010-06-09,932.070062380769
2010-06-10,931.405441915997
2010-06-11,933.381424157426
2010-06-12,934.687866292581
2010-06-13,931.857822790563
2010-06-14,929.84614968059
2010-06-15,929.249877422393
2010-06-16,927.815530572694
2010-06-17,926.998537706799
2010-06-18,926.573355601975
2010-06-19,923.751139737295
2010-06-20,923.238688290372
