datematlab,y,m,d,Diadema,Mauá,Osasco,PqDPedroII,S.Amaro,S.Caetano,Taboão,S.Bernardo-Paulic,Cerqueira,Congonhas,Grajau,NS do Ó,
7.3245e+05,2005,5,16,57.833,58.125,83.958,NaN,83.333,45.875,NaN,127,49.167,60.625,NaN,NaN
7.3245e+05,2005,5,17,78,79.417,97.792,NaN,86.417,69.208,NaN,150.96,58.5,82.708,NaN,NaN
7.3245e+05,2005,5,18,68.25,65.833,146.52,NaN,102.54,71.5,NaN,159,79.75,83.333,NaN,NaN
7.3245e+05,2005,5,19,83.458,66.292,129.21,NaN,96.083,72.417,NaN,96.75,76,92.917,NaN,NaN
7.3245e+05,2005,5,20,87.708,68.542,144.67,NaN,109.67,71.667,110.88,75.708,81.333,85.833,NaN,NaN
7.3245e+05,2005,5,21,47.417,57,68.042,NaN,66.2,36.542,54.773,47.833,49.833,60,NaN,NaN
7.3245e+05,2005,5,22,14.217,12.208,30.714,NaN,11.81,12.167,14.417,14.417,15.5,25.667,NaN,NaN
7.3246e+05,2005,5,23,21.792,16.875,45.667,NaN,24,23.952,25.208,19.083,25.583,38.375,NaN,NaN
7.3246e+05,2005,5,24,26.458,19.5,50.176,NaN,26.217,25.542,24.583,21.833,24.375,30.708,NaN,NaN
7.3246e+05,2005,5,25,30.667,14.625,35,NaN,15,23.609,17.708,14.875,18.792,29.375,NaN,NaN
7.3246e+05,2005,5,26,27.417,21.792,37.083,NaN,23.391,26.125,25.083,25.792,24.083,36.042,NaN,NaN
7.3246e+05,2005,5,27,33.045,23.958,49.958,NaN,25.25,27.75,27.917,29.174,32,31.958,NaN,NaN
7.3246e+05,2005,5,28,32.75,30.667,65.739,NaN,34.708,33.667,37.75,35.304,37.958,40.478,NaN,NaN
7.3246e+05,2005,5,29,32.333,27.417,69,NaN,39.182,32.125,44.667,31.167,33.083,35.083,NaN,NaN
7.3246e+05,2005,5,30,35.292,34.833,91.364,NaN,50.208,38.042,55.125,35.083,42.25,46.958,NaN,NaN
7.3246e+05,2005,5,31,35.917,31.167,75.792,NaN,49.174,40.042,55.458,39.625,42,44.458,NaN,NaN
7.3246e+05,2005,6,1,35.667,27.792,63.957,NaN,44.667,41.958,38.5,39.542,40.583,45.792,NaN,NaN
7.3247e+05,2005,6,2,43.25,33.292,62.652,NaN,51.458,41,43.458,45.292,36.542,48.792,NaN,NaN
7.3247e+05,2005,6,3,44.083,37,89.542,NaN,50.458,48.458,56.042,44.5,56.75,58.333,NaN,NaN
7.3247e+05,2005,6,4,44.792,38.167,91.042,NaN,59.174,43.792,50.167,49.5,49.833,51.375,NaN,NaN
7.3247e+05,2005,6,5,29.958,27.833,54,NaN,33.875,32.542,36.458,44.208,36,35.875,NaN,NaN
7.3247e+05,2005,6,6,42.208,29.917,76.292,NaN,46.619,38.458,44.208,41.375,43.083,54.667,NaN,NaN
7.3247e+05,2005,6,7,37.708,38.458,62.524,NaN,46,45.083,40.875,57.583,41.458,45.208,NaN,NaN
7.3247e+05,2005,6,8,51.167,42.375,106.83,NaN,65.792,66.083,65.833,61.125,50.958,59.125,NaN,NaN
7.3247e+05,2005,6,9,46.125,40.042,94.167,NaN,67.625,47.417,74.042,60.917,51.708,55.417,NaN,NaN
7.3247e+05,2005,6,10,44.75,42.458,73.5,NaN,62.333,46.708,49.208,62.75,46.083,60.25,NaN,NaN
7.3247e+05,2005,6,11,52.542,46.083,99,NaN,74.208,55.875,76.167,47.667,52.625,46.292,NaN,NaN
7.3248e+05,2005,6,12,38.333,36.5,87.167,NaN,71.957,37.542,76.292,36.5,39.417,36.042,NaN,NaN
7.3248e+05,2005,6,13,49,43.75,77.333,NaN,79.708,47.333,77.875,84.958,48.542,49.583,NaN,NaN
7.3248e+05,2005,6,14,61.75,NaN,65.458,NaN,66.417,56.625,73.417,115.79,45.042,59.542,NaN,NaN
7.3248e+05,2005,6,15,66.542,NaN,100.18,NaN,75.833,67.333,72.667,100.17,64.917,74.875,NaN,NaN
7.3248e+05,2005,6,16,52.875,NaN,73.083,NaN,61,52.316,60.917,99.083,50.667,55.417,NaN,NaN
7.3248e+05,2005,6,17,77.792,76.909,103.38,NaN,96.958,80.875,84.458,126.5,66.375,127.83,NaN,NaN
7.3248e+05,2005,6,18,54.333,58.125,75.833,NaN,65.75,53.75,53.917,74.167,70.692,89.125,NaN,NaN
7.3248e+05,2005,6,19,20.792,29.417,32.75,NaN,27.739,19.333,28.042,18.333,46.636,43.708,NaN,NaN
7.3248e+05,2005,6,20,30.292,38.292,41.083,NaN,30.9,28.917,33.667,31.636,33.333,75.13,NaN,NaN
7.3248e+05,2005,6,21,15.667,8.3333,18.167,NaN,7.2917,13.083,12.375,12.667,8.4583,62.625,NaN,NaN
7.3249e+05,2005,6,22,22.625,17.125,43.208,NaN,19.042,20.208,22.292,21.25,19.958,52.125,NaN,NaN
7.3249e+05,2005,6,23,30.792,32.625,50.957,NaN,35.708,37,38.958,52.565,45.708,63.167,NaN,NaN
7.3249e+05,2005,6,24,55.083,53.833,100.33,NaN,65.25,57.417,56.417,58.792,82.917,111.42,NaN,NaN
7.3249e+05,2005,6,25,38.25,42.458,77.667,NaN,48.792,42.792,41.5,38.708,48.708,66.905,NaN,NaN
7.3249e+05,2005,6,26,33.792,41.375,63.435,NaN,45.5,32.5,57.667,33.75,33.583,45.542,NaN,NaN
7.3249e+05,2005,6,27,55.042,53.958,85.875,NaN,74.417,58.208,81.292,50.417,64.208,76.174,NaN,NaN
7.3249e+05,2005,6,28,53.25,48.792,101.08,NaN,83.957,51.667,83.667,48.125,68.125,70.792,NaN,NaN
7.3249e+05,2005,6,29,41.583,35.125,45.652,NaN,51.714,38.458,48.75,39.75,36.889,61.417,NaN,NaN
7.3249e+05,2005,6,30,41.458,53.125,57.5,NaN,51.042,46.167,51.583,47.042,NaN,109.17,NaN,NaN
