"data","m","pblh.m.","ustar.m.s.","VelocVento","DirVento","Insolacao","Irradiacao","Precipitacao","PressaoMED","TempMED","TempMAX","UR","MP10..µg.m3..","O3..µg.m3.","CO..ppm.","MP2.5..µg.m3.","NO2..µg.m3.","SO2..µg.m3.","dias_sem_chuva"
"2006-03-10",3,708.19,0.19611,3.83333333333333,"SSE",2.5,9.05610053433224,12.4,920.990093739562,21.3083333333333,26,87.4583333333333,47.1497668461538,44.9444444444444,2.06555059125,NA,71.8623188333333,11.36521742,0
"2006-03-11",3,898.49,0.3108,8.25,"ESE",7.3,20.0295383452656,1.1,924.007343337298,20.45,27.4,82.6666666666667,21.3050283076923,58.625,0.8774553575,NA,27.4637681666667,6.00869562,0
"2006-03-12",3,875.63,0.29877,8.20833333333333,"SE",3.2,16.2031682691112,0.3,925.622998539989,20.0125,24.2,82.2916666666667,31.0812254615385,50.25,0.690625,NA,34.6207726666667,8.55652172,0
"2006-03-13",3,1165.1,0.24779,8,"E",9.4,23.7348451095546,0,924.215614075029,21.3125,26.9,73.4583333333333,35.2063931538462,63.7777777777778,1.0984375,NA,39.3623186666667,10.35652176,1
"2006-03-14",3,947.18,0.14173,6.41666666666667,"ESE",8.7,20.9209110331969,0,924.3938895419,21.4666666666667,27.2,80.5833333333333,36.9636289230769,61.9424603333333,1.19955357125,NA,40.3043476666667,9.80434792,2
"2006-03-15",3,932.97,0.19483,6.125,"SE",4.3,16.8683560199093,11,924.241687907289,22.3541666666667,28.6,81.7083333333333,42.0646853846154,68.4305555555556,1.23549107125,NA,40.8930295,11.23913035,0
"2006-03-16",3,1239.1,0.14396,7.41666666666667,"NE",5.6,16.4683215192226,1.4,924.298083618547,23.1625,28.3,81.5416666666667,33.7549450769231,51.8611111111111,1.29531250375,NA,47.9640973333333,11.580039425,0
"2006-03-17",3,1189.2,0.1742,5.625,"NE",8.8,21.0309269033009,0,924.213098848556,23.8458333333333,30.8,76.5,38.8952052307692,55.25,1.56540179125,NA,50.4746378333333,11.2865612,1
"2006-03-18",3,1226.5,0.076829,4.625,"E",5.6,13.1127367543076,16.4,924.372396364021,23.1125,29.6,82.7916666666667,38.5747393846154,71.9484126666667,1.6890625,NA,46.8906834,9.24999995,0
"2006-03-19",3,1181.9,0.10042,5.41666666666667,"NE",8.8,19.1415578040885,0.1,924.07733675912,22.7458333333333,29.8,81.125,34.7838056923077,91.7083333333333,1.24761904777778,NA,46.827467,9.956521775,0
"2006-03-20",3,1293.1,0.26788,7.29166666666667,"NE",9.1,19.8232271533097,3.9,924.470037552547,23.5375,30.9,79.5416666666667,30.0459157692308,71.3948412222222,1.35396824777778,NA,48.3768113333333,8.641304325,0
"2006-03-21",3,932.06,0.12762,5.625,"NNW",4.7,15.4793096538318,0,925.654162322523,23.0333333333333,28.5,82.375,38.9822676923077,70.4543651111111,1.28571427777778,NA,53.1884058333333,9.2717392,1
"2006-03-22",3,864.53,0.13482,4.79166666666667,"E",2.5,14.2315069955955,11.7,926.606534554885,22.675,28.6,84.2083333333333,39.8723826923077,51.9444444444444,1.88194444444444,NA,54.057971,10.728260675,0
"2006-03-23",3,1292.7,0.22932,5,"SW",2.1,12.9855491250017,6.3,924.992700724065,22.7875,29.1,86.125,36.4523115384615,42.6527777777778,2.40833333333333,NA,57.0933978333333,11.5434781,0
"2006-03-24",3,1262.2,0.44996,7.79166666666667,"NW",7.8,18.3729982830399,0,923.28538465045,24.4375,30.4,75.9166666666667,28.4119822307692,59.0601852222222,1.54682539666667,NA,46.1086956666667,7.967391275,1
"2006-03-25",3,928.53,0.23004,6.125,"NNE",3.5,14.4287260893322,40.7,923.781954002463,23.1166666666667,29.3,84.0416666666667,24.6136852307692,73.9861111111111,1.29265872222222,NA,43.1309921666667,7.695652075,0
"2006-03-26",3,857.03,0.31346,7.5,"ESE",2.2,12.0305047002721,2.5,925.922172737602,19.6666666666667,23,88.8333333333333,19.3464453076923,48.7587302222222,0.695833333333333,NA,28.1826086,6.3695653,0
"2006-03-27",3,936.35,0.31258,7.33333333333333,"E",2.6,11.5591390108722,1.9,927.603522935078,20.625,24.4,87.875,33.8423076923077,25.2916666666667,1.17361111111111,NA,50.0753623333333,10.336956475,0
"2006-03-28",3,1059.9,0.10153,6.20833333333333,"E",5.6,17.2366801891096,0,924.796663470765,22.6416666666667,28.9,78.125,37.1191826153846,67.9861111111111,1.57777777777778,NA,58.2302116666667,12.902174075,1
"2006-03-29",3,752.59,0.49268,7.125,"NNE",0,3.86126729709917,96.6,921.252188302849,19.9041666666667,22.3,93.625,26.6160257692308,30.3703703333333,1.99166666666667,NA,46.673913,11.38043475,0
"2006-03-30",3,597.55,0.27555,6.41666666666667,"SE",0.7,11.3000347703551,1.2,925.192874865466,19.0666666666667,22.4,88.125,25.5093821538462,33.4353174444444,1.26111111111111,NA,36.6449276666667,9.206521625,0
"2006-03-31",3,1011.8,0.32629,9.625,"E",5.1,14.0499154712376,0,928.833104915378,19.4958333333333,23.4,84.5,23.7487205384615,30.4375,1.15,NA,32.3126295,8.32608695,1
"2006-04-01",4,1056.1,0.29439,7.54166666666667,"SE",9.5,19.0157995959143,0,929.086236448039,19.9333333333333,24.9,81.1666666666667,23.627787,53.4375,0.935515873333333,NA,30.452174,7.652174025,2
"2006-04-02",4,632.03,0.22829,6.04166666666667,"SE",7.4,15.9384676027102,0,927.949460691687,20.2291666666667,24.7,83.125,23.3100613076923,57.796875,0.759722222222222,NA,27.7710146,9.652174,3
"2006-04-03",4,903.5,0.27503,6.41666666666667,"ESE",4.2,14.2425794116793,0,928.407974845719,19.0583333333333,23.4,82.6666666666667,23.6935941538462,33.109375,1.07129629666667,NA,32.786413,10.793478375,4
"2006-04-04",4,1321.9,0.29027,7.33333333333333,"ESE",10.1,18.3544099291467,0,927.052752783511,19.1875,24.4,80.25,35.6341846153846,35.546875,1.06587302111111,NA,42.5144926666667,12.96739125,5
"2006-04-05",4,890.43,0.14787,6.33333333333333,"E",5.4,15.2092949518774,0,925.768294536434,19.75,26,81.5416666666667,42.5949466153846,46.640625,1.30694444444444,NA,58.369565,14.0869565,6
"2006-04-06",4,583.28,0.075452,3.41666666666667,"E",0.2,7.49551454911366,22.7,924.826170309571,19.7125,23.9,89.875,46.0567165,39.01860125,1.80634920111111,NA,64.2101451666667,11.521739075,0
"2006-04-07",4,1107.3,0.1409,4.33333333333333,"E",4.6,11.8304662652256,0.1,924.105583366573,20.6833333333333,25.5,87.2916666666667,46.6324899230769,47.015625,1.77420635555556,NA,61.2826086666667,10.999999925,0
"2006-04-08",4,1083.4,0.14766,5.66666666666667,"SE",6.7,16.0051069282291,5.1,923.029684220176,21.5958333333333,27.5,85.5416666666667,38.6968003571429,62.078125,1.57599206222222,NA,43.5652173333333,7.695651975,0
"2006-04-09",4,915.81,0.16206,5.16666666666667,"NE",7.7,16.4465885116355,7.2,920.428046007171,21.425,27.4,84.625,35.4295868571429,102.59375,1.09067460333333,NA,46.7826088333333,8.086956575,0
"2006-04-10",4,1116.5,0.2996,7.125,"WNW",9.2,19.469599030641,1.5,918.367562806517,21.8708333333333,27.4,77.0833333333333,30.3545862142857,48.1875,1.62420635111111,NA,47.5503796666667,7.66304355,0
"2006-04-11",4,1415.4,0.42061,7.33333333333333,"WNW",8.7,18.009731131619,0,919.665569014918,20.875,26.5,72.3333333333333,43.2952669285714,56.4375,1.94722222555556,NA,58.8052536666667,9.097826175,1
"2006-04-12",4,1506.3,0.29293,5.25,"SW",10.2,19.0542874246639,0,921.560640454632,20.8625,27.8,74.625,58.1885504285714,66.2361111111111,2.13373016666667,NA,74.434782,10.8913043,2
"2006-04-13",4,1536,0.11109,3.875,"SE",9.5,18.6577422869922,0,923.083525721501,20.5208333333333,27.6,78.8333333333333,56.6945057857143,108.208333333333,2.17539681111111,NA,69.6434776,10.695652225,3
"2006-04-14",4,1291.4,0.084885,4.875,"ENE",8.7,20.456184062242,0,922.875471532628,20.6916666666667,28.8,79.2083333333333,47.5554735,105.492063333333,1.14583333444444,NA,46.1391302,8.5652173,4
